Scraped At,Section,Subcategory,Product Name,Price,Rating,Image URL,Product URL
2026-01-25 07:04:27,Men Clothing,"Unstitched Suit & Shirts For Men
2072",Brandline Multi Cotton Men's Unstitched Shirts & Trousers ( Pack of 1 ),Rs. 512,4.2,https://g.sdlcdn.com/imgs/l/f/4/Brandline-Multi-Cotton-Men-s-SDL815554814-1-dab32.jpeg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/brandline-multi-cotton-mens-unstitched/620251350244#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:04:27,Men Clothing,"Unstitched Suit & Shirts For Men
2072",Kundan Sulz Gwalior Multicolor Poly Blend Unstitched Pant- 6 Pieces,Rs. 758,3.8,https://g.sdlcdn.com/imgs/b/e/t/Shree-Kundan-Fabrics-Multicolor-Poly-SDL995356761-1-a25cb.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/shree-kundan-fabrics-multicolor-poly/663977723338#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:04:27,Men Clothing,"Unstitched Suit & Shirts For Men
2072",Shiv Sales Green Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 1 ),Rs. 639,4.8,https://g.sdlcdn.com/imgs/l/d/n/Shiv-Sales-Green-Cotton-Blend-SDL510802689-1-d2aa0.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/shiv-sales-green-cotton-blend/672267727944#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:04:28,Men Clothing,"Unstitched Suit & Shirts For Men
2072",Fabkart Beige Polyester Men's Unstitched Pant Piece ( Pack of 1 ),Rs. 296,4.7,https://g.sdlcdn.com/imgs/k/3/v/Fabkart-Beige-Polyester-Blend-Men-SDL609804856-1-b3709.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/fabkart-beige-polyester-blend-mens/635007925749#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:04:28,Men Clothing,"Unstitched Suit & Shirts For Men
2072",Shiv Sales Black Polyester Men's Unstitched Shirts & Trousers ( Pack of 1 ),Rs. 620,4.7,https://g.sdlcdn.com/imgs/k/6/u/Shiv-Sales-Black-Polyester-Men-SDL397476854-1-6aec0.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/shiv-sales-black-polyester-mens/635969235644#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:04:28,Men Clothing,"Unstitched Suit & Shirts For Men
2072",Raymond White Cotton Blend Unstitched Shirt pc,Rs. 487,4.0,https://g.sdlcdn.com/imgs/k/j/v/Raymond-White-Cotton-Blend-Unstitched-SDL378643331-1-7c9ae.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/raymond-white-cotton-blend-unstitched/665489132678#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:04:28,Men Clothing,"Unstitched Suit & Shirts For Men
2072",KUNDAN SULZ GWALIOR Off-White Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),Rs. 318,4.3,https://g.sdlcdn.com/imgs/i/2/b/KUNDAN-SULZ-GWALIOR-Off-White-SDL913655776-1-bdc0e.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/kundan-sulz-gwalior-offwhite-cotton/632916593483#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:04:28,Men Clothing,"Unstitched Suit & Shirts For Men
2072",Makhanchor - White Linen Men's Unstitched Shirt Piece ( Pack of 1 ),Rs. 404,4.1,,https://www.snapdeal.com/product/makhanchor-white-linen-mens-unstitched/631047831728#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:04:28,Men Clothing,"Unstitched Suit & Shirts For Men
2072",Raymond White 100 Percent Cotton Unstitched Shirt pc,Rs. 646,3.7,,https://www.snapdeal.com/product/raymond-white-100-percent-cotton/633660351265#bcrumbSearch:men%20clothing|bcrumbLabelId:195
2026-01-25 07:05:06,Women Clothing,long maxi dress,Tokyo Talkies Women Polyester Solid Bodycon Dress ( Black ),Rs. 259,5.0,https://g.sdlcdn.com/imgs/k/8/p/Tokyo-Talkies-Women-Polyester-Blend-SDL973620469-1-9331a.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/tokyo-talkies-women-polyester-blend/658723334367#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:06,Women Clothing,long maxi dress,Sheetal associates Women Polyester Printed Fit & Flare Dress ( Blue ),Rs. 357,4.6,https://g.sdlcdn.com/imgs/l/c/b/Sheetal-associates-Women-Polyester-Printed-SDL258048248-1-0f05f.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/sheetal-associates-women-polyester-printed/6917529674052345125#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:07,Women Clothing,long maxi dress,PURVAJA Women Lycra Solid Bodycon Dress ( Pink ),Rs. 397,3.5,https://g.sdlcdn.com/imgs/k/x/8/PURVAJA-Lycra-Solid-Midi-Women-SDL463908646-1-39c49.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/purvaja-lycra-solid-midi-womens/5188147439596158973#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:07,Women Clothing,long maxi dress,Sheetal associates Women Crepe Fit & Flare Dress ( Blue ),Rs. 357,4.4,https://g.sdlcdn.com/imgs/l/b/2/Sheetal-associates-Women-Crepe-Fit-SDL436447435-1-61272.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/sheetal-associates-women-crepe-fit/665937718502#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:07,Women Clothing,long maxi dress,Traquila Women Lycra Solid Bodycon Dress ( Brown ),Rs. 355,,https://g.sdlcdn.com/imgs/k/7/t/Traquila-Women-Lycra-Solid-Bodycon-SDL362219893-1-cbe0e.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/traquila-women-lycra-solid-bodycon/676837806438#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:07,Women Clothing,long maxi dress,Krunal Raiyani Women Crepe Printed Fit & Flare Dress ( Blue ),Rs. 351,5.0,https://g.sdlcdn.com/imgs/l/f/f/Krunal-Raiyani-Women-Crepe-Printed-SDL038173490-1-1821a.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/krunal-raiyani-women-crepe-printed/678564367920#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:07,Women Clothing,long maxi dress,Sheetal associates Women Polyester Printed Shirt Dress ( Green ),Rs. 357,4.2,https://g.sdlcdn.com/imgs/l/b/z/Sheetal-associates-Women-Polyester-Printed-SDL947453623-1-36996.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/sheetal-associates-women-polyester-printed/633712096199#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:07,Women Clothing,long maxi dress,Krunal Raiyani Women's Cotton Blend Printed Fit & Flare Dress ( Black ),Rs. 351,4.0,https://g.sdlcdn.com/imgs/k/5/p/Krunal-Raiyani-Women-s-Cotton-SDL017888999-1-cbfbe.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/krunal-raiyani-womens-cotton-blend/5764608143751307772#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:07,Women Clothing,long maxi dress,Juniper Women Rayon Printed Ethnic Dress ( Maroon ),Rs. 657,3.9,,https://www.snapdeal.com/product/juniper-maroon-rayon-womens-fit/673641220550#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:07,Women Clothing,long maxi dress,stylewear Women Georgette A-line Dress ( Black ),Rs. 582,,,https://www.snapdeal.com/product/stylewear-women-georgette-aline-dress/648866322251#bcrumbSearch:long%20maxi%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,Ketch Women Polyester Solid Bodycon Dress ( Pink ),Rs. 219,4.0,https://g.sdlcdn.com/imgs/k/t/j/Ketch-Polyester-Blend-Solid-Mini-SDL476016167-1-551a3.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/ketch-polyester-blend-solid-mini/618916690557#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,Ketch Women Polyester Embellished Bodycon Dress ( Brown ),Rs. 259,4.0,https://g.sdlcdn.com/imgs/k/v/y/Ketch-Polyester-Blend-Embellished-Mini-SDL409290189-1-a7600.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/ketch-polyester-blend-embellished-mini/644409806904#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,THAWE PARIDHAN Women Lycra Solid Off Shoulder Dress ( Green ),Rs. 237,4.4,https://g.sdlcdn.com/imgs/k/6/3/THAWE-PARIDHAN-Women-Lycra-Solid-SDL809361615-1-b4605.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/thawe-paridhan-women-lycra-solid/5188147454013640438#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,THAWE PARIDHAN Women Lycra Solid Off Shoulder Dress ( Red ),Rs. 237,4.4,https://g.sdlcdn.com/imgs/k/6/3/THAWE-PARIDHAN-Women-Lycra-Solid-SDL790891690-1-22571.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/thawe-paridhan-women-lycra-solid/5764608206317063926#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,Miss Chase Women Polyester Solid Bodycon Dress ( Purple ),Rs. 672,,https://g.sdlcdn.com/imgs/l/a/b/Miss-Chase-Women-Polyester-Solid-SDL578090362-1-c6a49.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/miss-chase-women-polyester-solid/6917529667739448323#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,Traquila Women Lycra Solid Bodycon Dress ( Black ),Rs. 355,3.8,https://g.sdlcdn.com/imgs/k/1/t/Traquila-Lycra-Solid-Knee-Length-SDL647952111-1-9a4e1.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/traquila-lycra-solid-knee-length/5764608150162492322#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,Addyvero Women Spandex Solid Bodycon Dress ( Black ),Rs. 463,5.0,https://g.sdlcdn.com/imgs/k/3/4/Addyvero-Spandex-Solid-Knee-Length-SDL058158885-1-8f1ff.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/addyvero-spandex-solid-knee-length/5764608186616250129#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,Traquila Women Lycra Solid Bodycon Dress ( Black ),Rs. 355,3.5,https://g.sdlcdn.com/imgs/k/1/o/Traquila-Lycra-Solid-Above-Knee-SDL757122989-4-ee37d.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/traquila-lycra-solid-above-knee/5764608155760438791#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,Ketch Women Polyester Embellished Bodycon Dress ( Silver ),Rs. 259,3.5,,https://www.snapdeal.com/product/ketch-polyester-blend-embellished-mini/631452683462#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:14,Women Clothing,one piece dress,Tokyo Talkies Women Polyester Solid Skater Dress ( Pink ),Rs. 569,,,https://www.snapdeal.com/product/tokyo-talkies-women-polyester-blend/656553023268#bcrumbSearch:one%20piece%20dress
2026-01-25 07:05:20,Women Clothing,Women'S Clothing,Sheetal associates Women Polyester Printed Fit & Flare Dress ( Blue ),Rs. 357,4.6,https://g.sdlcdn.com/imgs/l/c/b/Sheetal-associates-Women-Polyester-Printed-SDL258048248-1-0f05f.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/sheetal-associates-women-polyester-printed/6917529674052345125#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:20,Women Clothing,Women'S Clothing,AK FASHION MALL Women Georgette Printed A-line Dress ( Multicolor ),Rs. 438,3.7,https://g.sdlcdn.com/imgs/l/f/z/AK-FASHION-MALL-Women-Georgette-SDL235912700-1-3c71d.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/ak-fashion-mall-women-georgette/627493813414#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:20,Women Clothing,Women'S Clothing,Outflits Viscose Shrugs - Off White Single,Rs. 370,4.0,https://g.sdlcdn.com/imgs/k/b/l/Outflits-Viscose-Shrugs-Off-White-SDL017409864-1-1844f.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/outflits-viscose-shrugs-off-white/681447740441#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:20,Women Clothing,Women'S Clothing,wanquila Women Lycra Solid Bodycon Dress ( Beige ),Rs. 355,4.0,https://g.sdlcdn.com/imgs/k/7/x/wanquila-Women-Lycra-Solid-Bodycon-SDL974808219-1-603ae.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/wanquila-women-lycra-solid-bodycon/675565797231#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:20,Women Clothing,Women'S Clothing,Sheetal associates Women Crepe Printed Shirt Dress ( Green ),Rs. 357,4.0,https://g.sdlcdn.com/imgs/l/b/t/Sheetal-associates-Women-Crepe-Printed-SDL775684857-1-7aee9.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/sheetal-associates-women-crepe-printed/656663562118#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:20,Women Clothing,Women'S Clothing,Fabverse Women Lycra Solid Bodycon Dress ( Black ),Rs. 347,4.0,https://g.sdlcdn.com/imgs/l/b/h/Fabverse-Women-Lycra-Solid-Bodycon-SDL795202388-1-652c3.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/fabverse-women-lycra-solid-bodycon/648710504290#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:21,Women Clothing,Women'S Clothing,FASZY Pack of 6 SPT-ADJ-P-6 Cotton Camisoles ( Multicolor 6 ),Rs. 323,4.5,https://g.sdlcdn.com/imgs/k/7/n/FASZY-Pack-of-6-SPT-SDL844034962-1-62f35.JPG?w=220&h=258&sharp=7,https://www.snapdeal.com/product/faszy-pack-of-6-sptadjp6/674456296973#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:21,Women Clothing,Women'S Clothing,Sheetal associates Women Crepe Printed A-line Dress ( Orange ),Rs. 309,4.0,https://g.sdlcdn.com/imgs/k/8/q/Sheetal-associates-Women-Crepe-Printed-SDL163389268-1-a66c1.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/sheetal-associates-women-crepe-printed/661696553181#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:21,Women Clothing,Women'S Clothing,RANILA Women Viscose Rayon Maternity Dress ( Multicolor ),Rs. 482,,,https://www.snapdeal.com/product/ranila-women-viscose-rayon-maternity/8070451159538989502#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:21,Women Clothing,Women'S Clothing,Sheetal associates Women Crepe Printed Shirt Dress ( White ),Rs. 357,4.0,,https://www.snapdeal.com/product/sheetal-associates-women-crepe-printed/660659444299#bcrumbSearch:women%20clothing|bcrumbLabelId:23
2026-01-25 07:05:27,Women Clothing,"Women'S Western Wear
94170",Purys Polyester Blend Free Size Women's White Shrug,Rs. 391,4.3,https://g.sdlcdn.com/imgs/k/x/q/Purys-Polyester-Blend-Women-s-SDL632802928-1-fece8.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/purys-polyester-blend-womens-shrugs/629136684741#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",risemax Poly Cotton Women's Shrugs - Black ( Single ),Rs. 406,4.0,https://g.sdlcdn.com/imgs/k/2/m/risemax-Poly-Cotton-Women-s-SDL804644162-1-fa2ee.JPG?w=220&h=258&sharp=7,https://www.snapdeal.com/product/risemax-poly-cotton-womens-shrugs/639768699029#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",THAWE PARIDHAN Women Cotton Blend Printed Oversized Fit Round Neck T-Shirt ( White ),Rs. 228,3.6,https://g.sdlcdn.com/imgs/l/e/k/THAWE-PARIDHAN-Women-Cotton-Blend-SDL736191320-1-41a2d.jpeg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/thawe-paridhan-women-cotton-blend/6917529690354988887#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",IDASS - Lycra Slim Fit Black Women's Jeggings ( Pack of 1 ),Rs. 343,4.3,https://g.sdlcdn.com/imgs/k/o/3/IDASS-Lycra-Slim-Fit-Black-SDL724371392-1-13143.png?w=220&h=258&sharp=7,https://www.snapdeal.com/product/idass-lycra-slim-fit-black/638889729412#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",My Stitches Women Cotton Blend Regular Fit Jegging,Rs. 530,4.2,https://g.sdlcdn.com/imgs/k/7/a/My-Stitches-Women-Cotton-Blend-SDL891633838-1-9e0fc.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/my-stitches-women-cotton-blend/660064971298#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",DTR FASHION Peach Cotton Blend Striped Tracksuit - Pack of 1,Rs. 484,4.3,https://g.sdlcdn.com/imgs/k/z/x/DTR-FASHION-Peach-Cotton-Blend-SDL385325445-1-7cdd0.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/dtr-fashion-peach-cotton-blend/660862077951#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",Fasanger Women's Printed Cotton Blend Dungarees ( Yellow ),Rs. 311,4.3,https://g.sdlcdn.com/imgs/k/5/m/Fasanger-Women-s-Printed-Cotton-SDL556095397-1-0e0a8.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/fasanger-womens-printed-cotton-blend/683863727181#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",The Dry State - Blue Cotton Blend Regular Fit Women's Jumpsuit ( Pack of 1 ),Rs. 467,4.1,https://g.sdlcdn.com/imgs/k/m/6/The-Dry-State-Blue-Cotton-SDL925846621-1-80407.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/the-dry-state-blue-cotton/680866963129#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",ekadravin Women Cotton Printed Oversized Fit Round Neck T-Shirt ( Black ),Rs. 250,4.1,,https://www.snapdeal.com/product/ekadravin-pack-of-1-cotton/628723273630#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:28,Women Clothing,"Women'S Western Wear
94170",Fasanger Cotton Lycra Women's Shrugs - Yellow ( ),Rs. 238,4.3,,https://www.snapdeal.com/product/fasanger-cotton-lycra-womens-shrugs/633254746528#bcrumbSearch:women%20clothing|bcrumbLabelId:46139407
2026-01-25 07:05:34,Women Clothing,"Women'S Winter Wear
9874",STYLE MART Women Cotton Fleece Round Neck Pullover ( Black ),Rs. 312,4.8,https://g.sdlcdn.com/imgs/l/d/0/STYLE-MART-Women-Cotton-Fleece-SDL636542638-1-6fdfe.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/style-mart-women-cotton-fleece/8070451165729221210#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:34,Women Clothing,"Women'S Winter Wear
9874",STYLE MART Women Fleece Round Neck Sweatshirt For Light Winters ( Black ),Rs. 394,4.2,https://g.sdlcdn.com/imgs/l/c/k/STYLE-MART-Women-Fleece-Round-SDL202827063-1-c79c6.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/style-mart-women-fleece-round/678853882907#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:34,Women Clothing,"Women'S Winter Wear
9874",DTR FASHION Peach Cotton Blend Striped Tracksuit - Pack of 1,Rs. 484,4.3,https://g.sdlcdn.com/imgs/k/z/x/DTR-FASHION-Peach-Cotton-Blend-SDL385325445-1-7cdd0.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/dtr-fashion-peach-cotton-blend/660862077951#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:35,Women Clothing,"Women'S Winter Wear
9874",CUBIQ Blue Cotton Blend Solid Tracksuit - Pack of 1,Rs. 530,4.1,https://g.sdlcdn.com/imgs/k/1/3/CUBIQ-Blue-Cotton-Blend-Solid-SDL834410204-1-af13b.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/cubiq-peach-cotton-blend-solid/623419161303#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:35,Women Clothing,"Women'S Winter Wear
9874",CHAYSLER Women Hooded Bomber Jacket ( Black ),Rs. 654,4.4,https://g.sdlcdn.com/imgs/l/c/8/CHAYSLER-Women-Hooded-Bomber-Jacket-SDL542482914-1-efaba.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/chaysler-women-hooded-bomber-jacket/5188147410817474878#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:35,Women Clothing,"Women'S Winter Wear
9874",Generic KUNZ COLLECTION Women Fleece Round Neck Sweatshirt For Light Winters ( Maroon ),Rs. 303,3.9,https://g.sdlcdn.com/imgs/l/d/w/Generic-KUNZ-COLLECTION-Women-Fleece-SDL529538850-1-7e1ad.jpeg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/generic-kunz-collection-women-fleece/649987035217#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:35,Women Clothing,"Women'S Winter Wear
9874",STYLE MART Women Fleece Round Neck Sweatshirt For Light Winters ( Maroon ),Rs. 332,4.8,https://g.sdlcdn.com/imgs/l/f/u/STYLE-MART-Women-Fleece-Round-SDL866610851-1-c0d23.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/style-mart-women-fleece-round/5764608179493640788#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:35,Women Clothing,"Women'S Winter Wear
9874",VEAMOS Women High Neck Puffer Jacket ( Black ),Rs. 582,3.5,https://g.sdlcdn.com/imgs/l/f/5/VEAMOS-Women-High-Neck-Puffer-SDL206868322-1-6feb3.jpg?w=220&h=258&sharp=7,https://www.snapdeal.com/product/veamos-women-high-neck-puffer/661125974401#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:35,Women Clothing,"Women'S Winter Wear
9874",Lecowar Women Fleece Hooded Sweatshirt For ( Maroon ),Rs. 414,3.8,,https://www.snapdeal.com/product/lecowar-fleece-womens-zippered-sweatshirt/7493990449606991276#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
2026-01-25 07:05:35,Women Clothing,"Women'S Winter Wear
9874",zigo Women Woollen V-Neck Cardigan ( Navy ),Rs. 682,,,https://www.snapdeal.com/product/zigo-woollen-navy-buttoned-cardigans-/622703429011#bcrumbSearch:women%20clothing|bcrumbLabelId:2240
